###Input_File	Marker	keep_Audio	Start_formatiert	Ende_formatiert	Start_(sek.)	Ende_(sek.)	Länge_(sek.)	Beschreibung	Ort	Lokation	DateTime	AddToStart	1.0
JpA_iPhSE_0420.jpg		no	0:00	0:05	0.000	5.000	5.000	Alte Pinakothek			28.6.18 (Do) 12:05		
LaP_iPhSE_0415.jpg		no	0:05	0:10	5.000	10.000	5.000	Alte Pinakothek			28.6.18 (Do) 12:21		
LcR_iPhSE_0414.jpg		no	0:10	0:15	10.000	15.000	5.000	Alte Pinakothek			28.6.18 (Do) 12:22		
LjU_iPhSE_0407.jpg		no	0:15	0:20	15.000	20.000	5.000	Alte Pinakothek			28.6.18 (Do) 12:25		
NxO_iPhSE_0411.jpg		no	0:20	0:25	20.000	25.000	5.000	Alte Pinakothek			28.6.18 (Do) 12:54		
OkS_iPhSE_0410.jpg		no	0:25	0:30	25.000	30.000	5.000	Alte Pinakothek			28.6.18 (Do) 12:59		
